data_ref,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
2015-10-01,F,True,True,1,Assalariado,Secundário,Casado,Casa,40,21.191780821917806,3.0,2962.46
2015-10-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,33,3.287671232876712,2.0,2227.1
2015-10-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,28,6.515068493150685,3.0,3620.7
2015-10-01,F,False,True,0,Assalariado,Superior incompleto,Solteiro,Casa,50,19.967123287671228,1.0,2979.57
2015-10-01,F,True,False,0,Assalariado,Secundário,Casado,Casa,53,11.134246575342466,2.0,1646.71
2015-10-01,F,False,True,0,Servidor público,Superior completo,Casado,Casa,50,22.695890410958903,2.0,5437.57
2015-10-01,M,False,True,1,Empresário,Secundário,Separado,Casa,34,1.378082191780822,2.0,608.39
2015-10-01,M,False,False,3,Assalariado,Superior completo,Casado,Com os pais,44,2.73972602739726,5.0,3692.91
2015-10-01,F,True,True,0,Empresário,Superior completo,Casado,Casa,27,4.676712328767123,2.0,3923.02
2015-10-01,F,True,False,0,Assalariado,Superior completo,Casado,Casa,40,4.520547945205481,2.0,1129.34
2015-10-01,M,False,True,0,Assalariado,Secundário,Separado,Casa,43,7.967123287671233,1.0,2019.58
2015-10-01,F,False,True,0,Empresário,Secundário,Casado,Casa,52,6.356164383561644,2.0,7195.28
2015-10-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,31,4.863013698630136,3.0,9940.6
2015-10-01,F,False,True,2,Empresário,Secundário,Casado,Casa,37,3.8328767123287673,4.0,11034.09
2015-10-01,M,False,False,0,Assalariado,Secundário,Casado,Casa,58,1.1095890410958904,2.0,11513.1
2015-10-01,F,False,True,0,Servidor público,Superior completo,Casado,Casa,60,20.882191780821923,2.0,11234.75
2015-10-01,F,False,True,0,Servidor público,Superior completo,Casado,Casa,45,5.602739726027397,2.0,6396.56
2015-10-01,F,False,True,2,Servidor público,Superior completo,Casado,Casa,42,8.526027397260274,4.0,8577.6
2015-10-01,M,True,True,1,Empresário,Secundário,Casado,Casa,30,1.2136986301369863,3.0,8100.5
2015-10-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,45,11.106849315068493,2.0,1205.01
2015-10-01,F,False,True,0,Bolsista,Superior completo,Casado,Casa,51,10.695890410958905,2.0,3705.06
2015-10-01,F,True,True,0,Empresário,Secundário,Casado,Casa,42,8.767123287671232,2.0,4439.45
2015-10-01,M,True,True,0,Empresário,Secundário,Casado,Casa,27,5.684931506849315,2.0,4907.77
2015-10-01,F,True,True,0,Empresário,Secundário,Casado,Casa,28,2.010958904109589,2.0,11859.9
2015-10-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,33,1.8438356164383565,2.0,2283.19
2015-10-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,38,2.5232876712328767,2.0,6160.6
2015-10-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,47,8.191780821917808,2.0,5123.19
2015-10-01,M,False,False,0,Assalariado,Secundário,Casado,Casa,28,3.4493150684931506,2.0,1492.59
2015-10-01,F,False,True,0,Empresário,Secundário,Separado,Casa,49,1.7589041095890412,1.0,2174.61
2015-10-01,M,True,True,1,Assalariado,Superior completo,Casado,Casa,46,9.115068493150686,3.0,5008.03
2015-10-01,F,False,True,1,Assalariado,Secundário,Viúvo,Casa,42,0.8356164383561644,2.0,3452.83
2015-10-01,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,35,6.216438356164384,1.0,724.85
2015-10-01,M,False,True,1,Assalariado,Secundário,Casado,Casa,51,4.035616438356166,3.0,2628.3
2015-10-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,34,2.03013698630137,2.0,3366.34
2015-10-01,F,False,False,0,Empresário,Secundário,Casado,Casa,47,3.0356164383561643,2.0,1272.04
2015-10-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,41,6.780821917808219,2.0,3373.41
2015-10-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,43,3.778082191780822,3.0,1139.25
2015-10-01,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,29,3.956164383561644,2.0,6281.9
2015-10-01,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,28,3.764383561643836,1.0,2581.24
2015-10-01,M,True,False,0,Servidor público,Superior completo,Casado,Com os pais,28,4.526027397260274,2.0,6664.17
2015-10-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,36,7.016438356164382,3.0,2937.22
2015-10-01,F,True,True,1,Servidor público,Secundário,União,Casa,33,1.2547945205479452,3.0,2090.46
2015-10-01,F,False,False,0,Assalariado,Superior completo,Casado,Governamental,31,2.92054794520548,2.0,1190.41
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,33.33972602739726,2.0,2906.84
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,46,8.265753424657534,2.0,3502.21
2015-10-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,28,6.2027397260273975,2.0,813.29
2015-10-01,F,True,True,2,Assalariado,Secundário,Casado,Casa,40,12.857534246575346,4.0,2229.27
2015-10-01,F,True,True,0,Empresário,Superior completo,União,Casa,38,7.326027397260273,2.0,11206.79
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,14.550684931506847,2.0,2777.12
2015-10-01,M,False,True,0,Empresário,Superior completo,Separado,Casa,50,7.520547945205481,1.0,10472.86
2015-10-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,53,4.684931506849315,2.0,2174.26
2015-10-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,32,1.9616438356164383,4.0,1009.02
2015-10-01,M,True,True,1,Assalariado,Superior completo,Casado,Casa,38,6.068493150684931,3.0,7967.5
2015-10-01,M,True,True,0,Servidor público,Superior completo,Casado,Casa,27,1.7616438356164383,2.0,9807.67
2015-10-01,F,False,False,1,Assalariado,Superior incompleto,Casado,Casa,34,11.04109589041096,3.0,1153.99
2015-10-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,47,4.895890410958904,2.0,4840.71
2015-10-01,F,True,True,1,Empresário,Superior incompleto,Casado,Casa,46,0.3479452054794521,3.0,3478.79
2015-10-01,M,True,True,2,Empresário,Superior completo,Casado,Casa,36,8.227397260273973,4.0,2035.71
2015-10-01,M,False,False,2,Assalariado,Secundário,Casado,Casa,27,6.367123287671232,4.0,3058.81
2015-10-01,M,True,True,0,Empresário,Superior incompleto,União,Casa,26,2.8821917808219184,2.0,12345.83
2015-10-01,M,False,False,1,Assalariado,Secundário,Casado,Casa,24,1.356164383561644,3.0,2440.24
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,4.312328767123288,2.0,1690.49
2015-10-01,M,True,False,0,Assalariado,Superior completo,Casado,Com os pais,30,5.717808219178082,2.0,2672.85
2015-10-01,M,True,False,2,Assalariado,Superior completo,Casado,Casa,28,2.0356164383561643,4.0,2599.08
2015-10-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,48,1.282191780821918,2.0,2021.4
2015-10-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,54,6.410958904109589,2.0,12911.35
2015-10-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,45,8.624657534246575,2.0,2441.47
2015-10-01,M,True,True,2,Empresário,Superior completo,Casado,Casa,36,8.227397260273973,4.0,9528.0
2015-10-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,46,4.2027397260273975,2.0,5878.19
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,46,4.049315068493152,2.0,5354.29
2015-10-01,M,False,False,0,Assalariado,Superior incompleto,Casado,Casa,27,0.7561643835616438,2.0,853.46
2015-10-01,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,31,1.956164383561644,1.0,1968.42
2015-10-01,F,True,False,0,Assalariado,Secundário,Viúvo,Casa,63,9.265753424657532,1.0,1368.14
2015-10-01,M,True,False,0,Empresário,Superior incompleto,Solteiro,Casa,25,3.4547945205479453,1.0,5023.27
2015-10-01,F,True,True,0,Empresário,Superior completo,Casado,Casa,46,8.36986301369863,2.0,5061.99
2015-10-01,M,True,True,2,Assalariado,Superior completo,Casado,Casa,24,2.7890410958904117,4.0,1827.35
2015-10-01,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,54,7.912328767123287,1.0,1096.76
2015-10-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,40,9.41095890410959,2.0,1003.55
2015-10-01,F,False,False,1,Empresário,Secundário,União,Casa,35,0.5397260273972603,3.0,1836.7
2015-10-01,F,False,False,0,Assalariado,Superior completo,Separado,Casa,38,5.638356164383563,1.0,3098.51
2015-10-01,M,True,True,0,Empresário,Secundário,Casado,Casa,40,7.134246575342464,2.0,9124.89
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,45,5.994520547945205,2.0,3322.93
2015-10-01,F,False,True,0,Assalariado,Secundário,União,Casa,43,18.797260273972608,2.0,4192.3
2015-10-01,F,False,False,2,Assalariado,Secundário,Separado,Casa,39,0.5150684931506849,3.0,2281.11
2015-10-01,M,True,True,2,Assalariado,Superior completo,Casado,Casa,39,1.6328767123287669,4.0,3646.48
2015-10-01,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,50,14.756164383561645,1.0,2500.79
2015-10-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,42,13.243835616438355,2.0,6443.25
2015-10-01,M,False,True,0,Empresário,Superior completo,Separado,Casa,50,7.520547945205481,1.0,10472.86
2015-10-01,M,True,False,0,Assalariado,Superior incompleto,Casado,Casa,32,2.4465753424657533,2.0,3768.46
2015-10-01,F,False,True,0,Empresário,Superior incompleto,Casado,Casa,27,6.8191780821917805,2.0,1458.83
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Aluguel,39,7.120547945205479,2.0,2753.97
2015-10-01,M,True,True,0,Empresário,Secundário,União,Casa,27,5.452054794520548,2.0,8085.05
2015-10-01,F,True,False,0,Assalariado,Secundário,Casado,Casa,28,3.6219178082191785,2.0,1678.6
2015-10-01,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,39,5.356164383561644,1.0,4620.52
2015-10-01,F,False,True,0,Assalariado,Primário,União,Casa,41,2.7150684931506848,2.0,4006.04
2015-10-01,F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,28,7.104109589041097,1.0,7210.95
2015-10-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,46,19.9013698630137,2.0,6731.16
2015-10-01,F,False,False,2,Assalariado,Superior completo,União,Aluguel,42,5.095890410958903,4.0,1594.31
2015-10-01,M,True,False,2,Assalariado,Secundário,Casado,Casa,40,14.216438356164383,4.0,6068.88
2015-10-01,F,False,False,0,Assalariado,Secundário,Separado,Casa,32,3.8027397260273967,1.0,2667.64
2015-10-01,F,False,False,0,Empresário,Superior completo,Viúvo,Casa,54,18.10410958904109,1.0,13763.44
2015-10-01,M,False,False,1,Assalariado,Secundário,Separado,Governamental,44,14.556164383561644,2.0,8171.59
2015-10-01,F,False,True,0,Empresário,Secundário,Separado,Casa,32,5.238356164383561,1.0,2256.36
2015-10-01,F,True,False,0,Assalariado,Superior completo,Casado,Casa,27,2.0465753424657533,2.0,1097.01
2015-10-01,M,False,False,0,Assalariado,Secundário,Solteiro,Casa,32,9.956164383561644,1.0,4158.81
2015-10-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,47,3.032876712328767,3.0,1200.25
2015-10-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,49,3.1643835616438367,2.0,2883.6
2015-10-01,F,False,True,0,Empresário,Secundário,Casado,Casa,55,13.641095890410964,2.0,3461.91
2015-10-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,58,7.473972602739726,2.0,857.94
2015-10-01,F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,54,7.389041095890411,1.0,1329.69
2015-10-01,F,True,False,2,Assalariado,Superior completo,Casado,Casa,35,13.635616438356164,4.0,1149.03
2015-10-01,M,True,False,1,Empresário,Secundário,Casado,Casa,30,3.1808219178082187,3.0,3483.19
2015-10-01,F,False,False,2,Servidor público,Superior completo,Casado,Casa,30,7.693150684931508,4.0,1564.26
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,4.490410958904111,2.0,1618.71
2015-10-01,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,29,3.956164383561644,2.0,9654.01
2015-10-01,F,True,True,1,Assalariado,Secundário,Separado,Casa,44,2.104109589041096,2.0,2339.23
2015-10-01,M,True,False,2,Assalariado,Superior completo,Casado,Casa,41,19.67945205479452,4.0,8195.97
2015-10-01,F,False,True,0,Empresário,Secundário,Solteiro,Casa,55,3.684931506849315,1.0,9259.67
2015-10-01,M,True,True,2,Assalariado,Superior completo,Casado,Casa,32,2.1863013698630143,4.0,2574.62
2015-10-01,F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,46,7.361643835616437,2.0,2774.97
2015-10-01,F,True,True,1,Assalariado,Superior completo,Casado,Casa,42,7.095890410958903,3.0,469.44
2015-10-01,F,False,True,0,Servidor público,Superior completo,Casado,Casa,47,3.295890410958904,2.0,5870.96
2015-10-01,M,True,True,0,Empresário,Superior completo,Casado,Casa,30,4.18082191780822,2.0,13614.36
2015-10-01,M,False,True,0,Assalariado,Superior completo,Casado,Casa,27,1.476712328767123,2.0,4239.49
2015-10-01,F,False,False,0,Servidor público,Secundário,Casado,Casa,50,10.043835616438356,2.0,1772.62
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,0.9753424657534246,2.0,1360.28
2015-10-01,M,False,False,1,Empresário,Secundário,Casado,Casa,31,3.684931506849315,3.0,2747.06
2015-10-01,F,False,True,0,Assalariado,Secundário,Separado,Casa,53,0.7616438356164383,1.0,1404.33
2015-10-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,35,9.991780821917809,2.0,11196.04
2015-10-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,46,3.3863013698630136,2.0,2184.97
2015-10-01,F,True,False,1,Assalariado,Superior completo,Casado,Governamental,34,6.8,3.0,2293.14
2015-10-01,F,False,False,0,Empresário,Superior completo,Casado,Casa,30,7.027397260273973,2.0,4541.1
2015-10-01,F,False,True,2,Assalariado,Superior completo,Casado,Casa,30,2.03013698630137,4.0,4414.55
2015-10-01,F,False,False,2,Empresário,Superior incompleto,Casado,Casa,37,8.901369863013699,4.0,9199.55
2015-10-01,M,False,True,0,Empresário,Secundário,Casado,Casa,57,3.468493150684932,2.0,3685.9
2015-10-01,M,True,True,0,Empresário,Secundário,União,Casa,29,2.712328767123288,2.0,2393.59
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,15.791780821917806,2.0,7042.45
2015-10-01,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,28,1.4931506849315068,1.0,12645.77
2015-10-01,F,True,False,2,Empresário,Superior completo,Casado,Casa,36,10.2,4.0,1589.59
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,3.3369863013698637,2.0,2712.13
2015-10-01,F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,53,5.216438356164384,2.0,1271.36
2015-10-01,F,False,False,1,Servidor público,Secundário,Separado,Casa,44,14.104109589041094,2.0,2747.74
2015-10-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,40,15.126027397260271,2.0,2830.34
2015-10-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,30,6.126027397260274,2.0,3661.17
2015-10-01,M,False,False,0,Assalariado,Secundário,Solteiro,Casa,24,2.375342465753425,1.0,3329.12
2015-10-01,F,True,False,0,Assalariado,Secundário,Casado,Casa,40,2.1863013698630143,2.0,3075.6
2015-10-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,53,12.473972602739725,2.0,3677.09
2015-10-01,F,False,True,1,Empresário,Superior completo,Casado,Casa,53,7.884931506849315,3.0,11545.7
2015-10-01,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,1107.25
2015-10-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,39,6.638356164383563,2.0,3101.93
2015-10-01,F,False,False,0,Assalariado,Secundário,União,Casa,27,4.767123287671233,2.0,1934.53
2015-10-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,31,6.383561643835616,3.0,1374.34
2015-10-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,30,1.3917808219178085,3.0,4492.89
2015-10-01,F,False,True,0,Assalariado,Superior completo,União,Casa,45,1.4164383561643836,2.0,1684.97
2015-10-01,F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,3431.53
2015-10-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,42,8.10684931506849,2.0,3071.27
2015-10-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,31,6.761643835616439,2.0,9536.3
2015-10-01,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,49,1.5205479452054795,1.0,2841.61
2015-10-01,F,True,True,1,Empresário,Superior completo,Casado,Casa,45,8.471232876712326,3.0,11358.67
2015-10-01,F,False,False,0,Assalariado,Secundário,Viúvo,Casa,50,4.92876712328767,1.0,2053.9
2015-10-01,F,True,True,0,Assalariado,Secundário,Casado,Com os pais,41,17.68767123287671,2.0,2518.22
2015-10-01,M,False,False,0,Empresário,Superior completo,Casado,Casa,55,4.994520547945205,2.0,6920.62
2015-10-01,F,False,True,1,Empresário,Secundário,Solteiro,Casa,31,1.7835616438356163,2.0,2743.6
2015-10-01,F,True,False,0,Assalariado,Superior completo,Casado,Casa,28,1.547945205479452,2.0,5190.97
2015-10-01,M,True,False,0,Assalariado,Secundário,Solteiro,Aluguel,25,4.9589041095890405,1.0,9594.28
2015-10-01,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,27,4.419178082191781,1.0,2604.97
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,47,6.849315068493151,2.0,6921.98
2015-10-01,M,True,False,0,Empresário,Secundário,Casado,Casa,29,6.435616438356163,2.0,3853.04
2015-10-01,F,False,False,0,Servidor público,Secundário,Separado,Casa,53,33.78630136986301,1.0,13365.25
2015-10-01,F,False,True,2,Empresário,Secundário,Casado,Casa,41,8.695890410958905,4.0,2439.68
2015-10-01,F,False,False,0,Assalariado,Superior completo,União,Casa,31,9.131506849315068,2.0,1597.28
2015-10-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,35,4.526027397260274,2.0,2243.46
2015-10-01,M,False,False,0,Assalariado,Secundário,União,Com os pais,41,4.654794520547945,2.0,11406.77
2015-10-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,36,18.04383561643836,4.0,4617.15
2015-10-01,F,False,False,0,Servidor público,Superior completo,Casado,Casa,51,29.96164383561644,2.0,6752.2
2015-10-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,44,1.6,2.0,1294.37
2015-10-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,49,10.69041095890411,2.0,3102.65
2015-10-01,F,False,False,0,Servidor público,Secundário,Separado,Casa,53,33.78630136986301,1.0,12948.32
2015-10-01,M,True,True,1,Empresário,Superior completo,Casado,Casa,32,0.2493150684931507,3.0,5750.86
2015-10-01,M,True,True,2,Assalariado,Secundário,Casado,Casa,43,3.345205479452055,4.0,7306.86
2015-10-01,M,False,False,1,Assalariado,Superior incompleto,Casado,Aluguel,31,4.953424657534247,3.0,2932.24
2015-10-01,M,False,True,2,Empresário,Superior completo,Casado,Casa,35,4.134246575342465,4.0,6482.93
2015-10-01,F,False,False,1,Servidor público,Superior completo,Separado,Casa,44,14.104109589041094,2.0,1858.92
2015-10-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,36,4.578082191780823,3.0,3087.37
2015-10-01,M,False,False,2,Assalariado,Secundário,Casado,Governamental,37,15.545205479452054,4.0,10907.92
2015-10-01,M,True,True,0,Empresário,Secundário,União,Casa,31,9.093150684931508,2.0,8322.45
2015-10-01,F,False,False,0,Empresário,Secundário,Casado,Governamental,50,4.676712328767123,2.0,5902.47
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,15.945205479452056,2.0,5249.95
2015-10-01,F,False,False,1,Assalariado,Superior completo,Casado,Casa,31,10.326027397260274,3.0,1312.63
2015-10-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,38,3.5753424657534247,4.0,8532.02
2015-10-01,F,False,False,0,Empresário,Secundário,Casado,Casa,44,6.6219178082191785,2.0,5226.39
2015-10-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,57,3.994520547945205,2.0,3571.37
2015-10-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,36,18.04383561643836,4.0,4617.15
2015-10-01,M,False,True,2,Assalariado,Secundário,União,Casa,39,6.347945205479452,4.0,5713.31
2015-10-01,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,45,1.2,1.0,10529.47
2015-10-01,F,False,False,0,Empresário,Superior incompleto,Solteiro,Casa,28,3.3123287671232875,1.0,2826.22
2015-10-01,F,True,False,1,Assalariado,Superior incompleto,Casado,Aluguel,33,9.534246575342468,3.0,2251.84
2015-10-01,F,False,False,0,Assalariado,Secundário,Viúvo,Governamental,54,8.980821917808221,1.0,4022.99
2015-10-01,F,False,True,1,Empresário,Superior completo,Casado,Casa,46,7.805479452054794,3.0,2794.22
2015-10-01,F,False,True,0,Servidor público,Superior completo,Solteiro,Casa,63,14.895890410958906,1.0,3436.66
2015-10-01,F,False,True,0,Empresário,Superior completo,União,Casa,35,1.8383561643835613,2.0,3668.06
2015-10-01,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,46,20.02739726027397,1.0,3525.04
2015-10-01,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,47,5.846575342465752,1.0,2031.36
2015-10-01,F,True,True,1,Servidor público,Superior completo,Casado,Casa,46,1.1150684931506851,3.0,900.99
2015-10-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,47,4.550684931506848,2.0,2283.16
2015-10-01,F,False,False,0,Servidor público,Secundário,Viúvo,Casa,63,1.178082191780822,1.0,3502.02
2015-10-01,F,True,True,1,Assalariado,Superior completo,Casado,Casa,36,1.0767123287671232,3.0,911.46
2015-10-01,F,False,False,0,Assalariado,Secundário,Separado,Estúdio,44,24.27945205479452,1.0,3765.75
2015-10-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,36,7.92876712328767,2.0,2106.06
2015-10-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,34,6.383561643835616,3.0,2045.83
2015-10-01,F,True,False,0,Empresário,Secundário,Casado,Casa,41,3.767123287671233,2.0,3394.37
2015-10-01,M,True,False,1,Assalariado,Secundário,Casado,Com os pais,24,2.8794520547945206,3.0,2909.52
2015-10-01,F,True,True,1,Assalariado,Secundário,Casado,Casa,44,5.778082191780823,3.0,4855.44
2015-10-01,M,True,False,0,Assalariado,Secundário,União,Casa,35,16.77260273972603,2.0,4442.32
2015-10-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,45,1.6410958904109592,2.0,4409.87
2015-10-01,F,False,False,2,Assalariado,Secundário,Casado,Casa,34,1.2136986301369863,4.0,1142.54
2015-10-01,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,38,2.936986301369863,1.0,7168.14
2015-10-01,F,True,True,2,Assalariado,Secundário,Casado,Casa,30,8.046575342465754,4.0,2079.62
2015-10-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,40,1.6794520547945206,2.0,3709.02
2015-10-01,F,True,False,0,Assalariado,Secundário,Casado,Casa,40,12.032876712328768,2.0,7181.25
2015-10-01,F,True,True,1,Empresário,Superior completo,Casado,Casa,29,4.057534246575343,3.0,11277.7
2015-10-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,46,20.02739726027397,2.0,4635.91
2015-10-01,F,False,True,0,Assalariado,Secundário,Separado,Casa,31,2.682191780821918,1.0,3082.98
2015-10-01,F,False,True,0,Empresário,Superior completo,Separado,Casa,44,8.219178082191782,1.0,2802.73
2015-10-01,F,False,True,0,Empresário,Secundário,Casado,Casa,44,13.293150684931504,2.0,6607.57
2015-10-01,F,False,False,0,Assalariado,Superior incompleto,Solteiro,Com os pais,26,3.4739726027397264,1.0,3061.06
2015-10-01,F,True,False,1,Empresário,Superior completo,Solteiro,Casa,27,4.523287671232877,2.0,1331.58
2015-10-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,33,4.101369863013699,2.0,1814.89
2015-10-01,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,5.923287671232878,3.0,7763.72
2015-10-01,M,False,False,1,Assalariado,Secundário,Casado,Casa,28,1.4328767123287671,3.0,786.06
2015-10-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,45,7.832876712328768,2.0,959.69
2015-10-01,F,False,True,0,Servidor público,Secundário,Solteiro,Casa,63,14.895890410958906,1.0,3436.66
2015-10-01,M,True,True,1,Assalariado,Secundário,Separado,Casa,44,2.416438356164384,2.0,5950.34
2015-10-01,F,True,True,1,Assalariado,Superior completo,Separado,Casa,26,5.778082191780823,2.0,2990.66
2015-10-01,F,True,True,1,Empresário,Secundário,Casado,Casa,37,7.027397260273973,3.0,6333.96
2015-10-01,M,True,True,0,Empresário,Superior completo,União,Casa,35,0.8575342465753425,2.0,2578.13
2015-10-01,F,False,True,1,Servidor público,Superior completo,Casado,Casa,40,7.120547945205479,3.0,4545.58
2015-10-01,M,False,False,2,Assalariado,Superior completo,Casado,Aluguel,41,3.4136986301369863,4.0,5386.75
2015-10-01,M,True,True,0,Assalariado,Superior incompleto,Solteiro,Casa,29,4.663013698630137,1.0,5716.85
2015-10-01,F,False,False,0,Servidor público,Superior completo,União,Casa,40,11.183561643835615,2.0,4490.53
2015-10-01,F,False,True,0,Empresário,Secundário,Solteiro,Casa,50,6.6876712328767125,1.0,3518.44
2015-10-01,F,True,False,0,Assalariado,Superior incompleto,Solteiro,Casa,31,8.432876712328767,1.0,7703.14
2015-10-01,F,False,False,0,Empresário,Superior completo,Casado,Casa,44,0.8465753424657534,2.0,1299.77
2015-10-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,49,27.698630136986303,2.0,13277.42
2015-10-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,25,4.369863013698629,2.0,1019.93
2015-10-01,F,True,False,0,Empresário,Secundário,Casado,Casa,45,2.972602739726028,2.0,2542.55
2015-10-01,F,True,True,1,Assalariado,Superior completo,Separado,Casa,51,16.386301369863013,2.0,5141.54
2015-10-01,F,False,True,1,Assalariado,Secundário,União,Casa,37,9.389041095890413,3.0,2668.04
2015-10-01,F,False,True,2,Empresário,Superior completo,Casado,Casa,36,3.627397260273973,4.0,2610.77
2015-10-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,56,7.512328767123287,1.0,4297.49
2015-10-01,F,True,True,0,Empresário,Secundário,Solteiro,Casa,33,3.9178082191780814,1.0,1089.1
2015-10-01,F,False,False,1,Assalariado,Superior completo,Casado,Aluguel,26,3.3506849315068483,3.0,864.0
2015-10-01,M,False,True,0,Assalariado,Superior completo,Casado,Casa,27,1.476712328767123,2.0,2026.11
2015-10-01,F,True,True,0,Empresário,Secundário,Casado,Casa,48,5.4602739726027405,2.0,8894.13
2015-10-01,F,True,True,0,Servidor público,Superior completo,Casado,Casa,53,2.9616438356164383,2.0,1663.25
2015-10-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,27,5.139726027397259,2.0,2714.89
2015-10-01,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,50,13.550684931506847,1.0,3999.89
2015-10-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,31,4.263013698630137,4.0,1798.52
